src_port,dst_port,protocol,packets_per_sec,bytes_per_sec,avg_packet_size,flow_duration_sec,src_ip_entropy,dst_port_entropy,new_flows_per_sec,num_distinct_src_ips,label
0,0,1,2109.5,88599.0,42.0,1.541,1.0,1.5,1.0,2,dos
0,5000,6,2264.0,122256.0,54.0,10.197,1.0,1.5,0.0,2,dos
0,80,6,2264.0,122256.0,54.0,10.155,1.0,1.5,0.0,2,dos
0,0,1,2832.0,118944.0,42.0,3.559,1.0,1.5,0.0,2,dos
0,0,1,2832.0,118944.0,42.0,3.549,1.0,1.5,0.0,2,dos
0,5000,6,1562.5,84375.0,54.0,12.204,1.0,1.5,0.0,2,dos
0,80,6,1562.5,84375.0,54.0,12.162,1.0,1.5,0.0,2,dos
0,0,1,1413.5,59367.0,42.0,5.566,1.0,1.5,0.0,2,dos
0,0,1,1413.5,59367.0,42.0,5.556,1.0,1.5,0.0,2,dos
0,5000,6,1131.5,61101.0,54.0,14.204,1.0,1.5,0.0,2,dos
0,80,6,1131.5,61101.0,54.0,14.162,1.0,1.5,0.0,2,dos
0,0,1,1426.0,59892.0,42.0,7.567,1.0,1.5,0.0,2,dos
0,0,1,1426.0,59892.0,42.0,7.557,1.0,1.5,0.0,2,dos
0,5000,6,1230.0,66420.0,54.0,16.206,1.0,1.5,0.0,2,dos
0,80,6,1230.0,66420.0,54.0,16.164,1.0,1.5,0.0,2,dos
0,0,1,1623.5,68187.0,42.0,9.568,1.0,1.5,0.0,2,dos
0,0,1,1623.5,68187.0,42.0,9.558,1.0,1.5,0.0,2,dos
0,5000,6,1257.0,67878.0,54.0,18.21,1.0,1.5,0.0,2,dos
0,80,6,1257.0,67878.0,54.0,18.168,1.0,1.5,0.0,2,dos
0,0,1,1310.5,55041.0,42.0,11.572,1.0,1.5,0.0,2,dos
0,0,1,1310.5,55041.0,42.0,11.562,1.0,1.5,0.0,2,dos
0,5000,6,1661.5,89721.0,54.0,20.211,1.0,1.5,0.0,2,dos
0,80,6,1661.5,89721.0,54.0,20.169,1.0,1.5,0.0,2,dos
0,0,1,1424.0,59808.0,42.0,13.573,1.0,1.5,0.0,2,dos
0,0,1,1424.0,59808.0,42.0,13.563,1.0,1.5,0.0,2,dos
0,5000,6,2773.0,149742.0,54.0,22.213,1.0,1.5,0.0,2,dos
0,80,6,2773.0,149742.0,54.0,22.171,1.0,1.5,0.0,2,dos
0,0,1,2653.0,111426.0,42.0,15.575,1.0,1.5,0.0,2,dos
0,0,1,2653.0,111426.0,42.0,15.565,1.0,1.5,0.0,2,dos
0,5000,6,2495.5,134757.0,54.0,24.228,1.0,1.5,0.0,2,dos
0,80,6,2495.5,134757.0,54.0,24.186,1.0,1.5,0.0,2,dos
0,0,1,2820.0,118440.0,42.0,17.59,1.0,1.5,0.0,2,dos
0,0,1,2820.0,118440.0,42.0,17.58,1.0,1.5,0.0,2,dos
0,5000,6,2093.5,113049.0,54.0,26.229,1.0,1.5,0.0,2,dos
0,80,6,2093.5,113049.0,54.0,26.187,1.0,1.5,0.0,2,dos
0,0,1,1835.5,77091.0,42.0,19.591,1.0,1.5,0.0,2,dos
0,0,1,1835.5,77091.0,42.0,19.581,1.0,1.5,0.0,2,dos
0,5000,6,933.5,50409.0,54.0,28.229,1.0,1.5,0.0,2,dos
0,80,6,933.5,50409.0,54.0,28.187,1.0,1.5,0.0,2,dos
0,0,1,959.5,40299.0,42.0,21.592,1.0,1.5,0.0,2,dos
0,0,1,959.5,40299.0,42.0,21.582,1.0,1.5,0.0,2,dos
0,5000,6,625.5,33777.0,54.0,30.232,1.0,1.5,0.0,2,dos
0,80,6,625.5,33777.0,54.0,30.19,1.0,1.5,0.0,2,dos
0,0,1,2779.5,116739.0,42.0,23.594,1.0,1.5,0.0,2,dos
0,0,1,2779.5,116739.0,42.0,23.584,1.0,1.5,0.0,2,dos
0,5000,6,0.0,0.0,54.0,32.234,1.0,1.5,0.0,2,dos
0,80,6,0.0,0.0,54.0,32.192,1.0,1.5,0.0,2,dos
0,0,1,2922.0,122724.0,42.0,25.596,1.0,1.5,0.0,2,dos
0,0,1,2922.0,122724.0,42.0,25.586,1.0,1.5,0.0,2,dos
0,5000,6,0.0,0.0,54.0,34.236,1.0,1.5,0.0,2,dos
0,80,6,0.0,0.0,54.0,34.194,1.0,1.5,0.0,2,dos
0,0,1,1790.0,75180.0,42.0,27.598,1.0,1.5,0.0,2,dos
0,0,1,1790.0,75180.0,42.0,27.588,1.0,1.5,0.0,2,dos
0,5000,6,0.0,0.0,54.0,36.24,1.0,1.5,0.0,2,dos
0,80,6,0.0,0.0,54.0,36.198,1.0,1.5,0.0,2,dos
0,0,1,2087.0,87654.0,42.0,29.602,1.0,1.5,0.0,2,dos
0,0,1,2087.0,87654.0,42.0,29.592,1.0,1.5,0.0,2,dos
0,5000,6,0.0,0.0,54.0,38.243,1.0,1.5,0.0,2,dos
0,80,6,0.0,0.0,54.0,38.201,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,31.605,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,31.595,1.0,1.5,0.0,2,dos
0,5000,6,0.0,0.0,54.0,40.247,1.0,1.5,0.0,2,dos
0,80,6,0.0,0.0,54.0,40.205,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,33.609,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,33.599,1.0,1.5,0.0,2,dos
0,5000,6,0.0,0.0,54.0,42.251,1.0,1.5,0.0,2,dos
0,80,6,0.0,0.0,54.0,42.209,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,35.613,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,35.603,1.0,1.5,0.0,2,dos
0,5000,6,0.0,0.0,54.0,44.253,1.0,1.5,0.0,2,dos
0,80,6,0.0,0.0,54.0,44.211,1.0,1.5,0.0,2,dos
