src_port,dst_port,protocol,packets_per_sec,bytes_per_sec,avg_packet_size,flow_duration_sec,src_ip_entropy,dst_port_entropy,new_flows_per_sec,num_distinct_src_ips,label
0,38892,6,53147.5,3507777.0,66.00050752321098,24.053,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,17,369.0,557928.0,1512.0,17.581,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.5,147.0,98.0,37.721,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.5,147.0,98.0,37.72,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,6,44473.0,2557004362.0,46818.625134373026,31.611,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,36240,6,9798.0,646794.0,66.000709949336,31.603,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,6,44955.5,2021120807.0,44756.69658036601,26.291,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,38892,6,41085.0,2711658.0,66.00054010780552,26.29,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,17,468.5,708372.0,1512.0,19.818,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,0.5,49.0,98.0,39.78,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,0.5,49.0,98.0,39.779,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,6,48075.5,2464113223.0,46998.849083308756,33.67,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,36240,6,26949.5,1778703.0,66.00073007068086,33.662,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,6,54912.0,2664179392.0,44968.29210475891,28.35,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,38892,6,38519.0,2542308.0,66.00057818985277,28.349,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,17,399.0,603288.0,1512.0,21.877,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.0,98.0,98.0,41.954,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.0,98.0,98.0,41.953,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,6,32631.5,1498472419.0,46969.92767865403,35.844,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,36240,6,24886.0,1642488.0,66.0007229242285,35.836,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,6,30228.5,1741131161.0,45347.76718377213,30.524,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,38892,6,6616.5,436737.0,66.00062848506067,30.523,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,17,279.5,422604.0,1512.0,24.051,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.0,98.0,98.0,43.961,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.0,98.0,98.0,43.96,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,6,36782.5,1685529145.0,46936.29072957365,37.851,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,36240,6,31004.0,2046318.0,66.0007582493164,37.843,1.5566567074628228,1.8423709931771088,0.0,3,normal
